age_group,sex,race_ethnicity,born_in_us,ST,emigration_rate
"[22, 25)",Male,Latino,1,8,0.00038346892169979974
"[22, 25)",Male,Latino,1,9,0.0003664066456691761
"[22, 25)",Male,Latino,1,10,0.00035132760294356006
"[22, 25)",Male,Latino,1,11,0.000850167757123038
"[22, 25)",Male,Latino,1,12,0.0004984875838714638
"[22, 25)",Male,Latino,1,13,0.00036667218655836144
"[22, 25)",Male,Latino,1,15,0.000698971098293228
"[22, 25)",Male,Latino,1,16,0.00042513869772005386
"[22, 25)",Male,Latino,1,17,0.000379460464274369
"[22, 25)",Male,Latino,1,18,0.00023062802200176296
"[22, 25)",Male,Latino,1,19,0.00014343187772488023
"[22, 25)",Male,Latino,1,20,0.00025125040154445736
"[22, 25)",Male,Latino,1,21,0.00029799729344352435
"[22, 25)",Male,Latino,1,22,0.00027331533521602697
"[22, 25)",Male,Latino,1,23,0.00019382376690510494
"[22, 25)",Male,Latino,1,24,0.0005065593085919781
"[22, 25)",Male,Latino,1,25,0.0005895525367816888
"[22, 25)",Male,Latino,1,26,0.0003174482929290847
"[22, 25)",Male,Latino,1,27,0.0003095385207710693
"[22, 25)",Male,Latino,1,28,0.00012739151621885109
"[22, 25)",Male,Latino,1,29,0.0002673140307192205
"[22, 25)",Male,Latino,1,30,0.0005725118729285964
"[22, 25)",Male,Latino,1,31,0.00034931901858668656
"[22, 25)",Male,Latino,1,32,0.00038126950140231024
"[22, 25)",Male,Latino,1,33,0.00046574041206542065
"[22, 25)",Male,Latino,1,34,0.0003891227725536456
"[22, 25)",Male,Latino,1,35,0.00044072509967860564
"[22, 25)",Male,Latino,1,36,0.0005231040586463363
"[22, 25)",Male,Latino,1,37,0.0003927730292795066
"[22, 25)",Male,Latino,1,38,0.0001954842969398573
"[22, 25)",Male,Latino,1,39,0.00031110830402414477
"[22, 25)",Male,Latino,1,40,0.0002185352817431585
"[22, 25)",Male,Latino,1,41,0.0006186457030800052
"[22, 25)",Male,Latino,1,42,0.0002344146930654727
"[22, 25)",Male,Latino,1,44,0.00041181257487889824
"[22, 25)",Male,Latino,1,45,0.0003442637473777684
"[22, 25)",Male,Latino,1,46,0.0002784053003458335
"[22, 25)",Male,Latino,1,47,0.00031888991870537104
"[22, 25)",Male,Latino,1,48,0.0004073586522800127
"[22, 25)",Male,Latino,1,49,0.000622925182264288
"[22, 25)",Male,Latino,1,50,0.00019238718775908129
"[22, 25)",Male,Latino,1,51,0.0006076193399532578
"[22, 25)",Male,Latino,1,53,0.0006512955736079561
"[22, 25)",Male,Latino,1,54,0.00012908211401410516
"[22, 25)",Male,Latino,1,55,0.0003121124019144743
"[22, 25)",Male,Latino,1,56,0.00019803412352300658
"[22, 25)",Male,Multiracial or Other,0,1,0.002592453441979824
"[22, 25)",Male,Multiracial or Other,0,2,0.009826234820407394
"[22, 25)",Male,Multiracial or Other,0,4,0.004592427092408216
"[22, 25)",Male,Multiracial or Other,0,5,0.0044601349539437835
"[22, 25)",Male,Multiracial or Other,0,6,0.004826046980296569
"[22, 25)",Male,Multiracial or Other,0,8,0.003968208304611748
"[22, 25)",Male,Multiracial or Other,0,9,0.008243285138092525
"[22, 25)",Male,Multiracial or Other,0,10,0.002007060729274702
"[22, 25)",Male,Multiracial or Other,0,11,0.014216680165695807
"[22, 25)",Male,Multiracial or Other,0,12,0.007376179408279147
"[22, 25)",Male,Multiracial or Other,0,13,0.004341873799861939
"[22, 25)",Male,Multiracial or Other,0,15,0.006690202430915673
"[22, 25)",Male,Multiracial or Other,0,16,0.004420312320426427
"[22, 25)",Male,Multiracial or Other,0,17,0.005094452616398797
"[22, 25)",Male,Multiracial or Other,0,18,0.0052667551051889345
"[22, 25)",Male,Multiracial or Other,0,19,0.006054633199978685
"[22, 25)",Male,Multiracial or Other,0,20,0.0043134199883535255
"[22, 25)",Male,Multiracial or Other,0,21,0.0033451012154578365
"[22, 25)",Male,Multiracial or Other,0,22,0.002373942798066852
"[22, 25)",Male,Multiracial or Other,0,23,0.001338040486183135
"[22, 25)",Male,Multiracial or Other,0,24,0.007852483361710348
"[22, 25)",Male,Multiracial or Other,0,25,0.010568926935506071
"[22, 25)",Male,Multiracial or Other,0,26,0.009396856909014623
"[22, 25)",Male,Multiracial or Other,0,27,0.008210702983396507
"[22, 25)",Male,Multiracial or Other,0,28,0.0011443767316039967
"[22, 25)",Male,Multiracial or Other,0,29,0.01486711651314594
"[22, 25)",Male,Multiracial or Other,0,30,0.0025088259115933777
"[22, 25)",Male,Multiracial or Other,0,31,0.003822972817666099
"[22, 25)",Male,Multiracial or Other,0,32,0.012053899207425655
"[22, 25)",Male,Multiracial or Other,0,33,0.003942440718218165
"[22, 25)",Male,Multiracial or Other,0,34,0.009163442159365882
"[22, 25)",Male,Multiracial or Other,0,35,0.0029591279982896248
"[22, 25)",Male,Multiracial or Other,0,36,0.006670829257853175
"[22, 25)",Male,Multiracial or Other,0,37,0.002664412014637928
"[22, 25)",Male,Multiracial or Other,0,38,0.0018119298250396617
"[22, 25)",Male,Multiracial or Other,0,39,0.005613885141682712
"[22, 25)",Male,Multiracial or Other,0,40,0.009810152603025386
"[22, 25)",Male,Multiracial or Other,0,41,0.0022300674769718913
"[22, 25)",Male,Multiracial or Other,0,42,0.0033668226519218483
"[22, 25)",Male,Multiracial or Other,0,44,0.004539780220978493
"[22, 25)",Male,Multiracial or Other,0,45,0.0026564039063929883
"[22, 25)",Male,Multiracial or Other,0,46,0.009199028342509052
"[22, 25)",Male,Multiracial or Other,0,47,0.004798627338841302
"[22, 25)",Male,Multiracial or Other,0,48,0.0045883140555777685
"[22, 25)",Male,Multiracial or Other,0,49,0.0037067337792911163
"[22, 25)",Male,Multiracial or Other,0,50,0.0009123003314885008
"[22, 25)",Male,Multiracial or Other,0,51,0.009228543941468974
"[22, 25)",Male,Multiracial or Other,0,53,0.006607607339175974
"[22, 25)",Male,Multiracial or Other,0,54,0.0033451012154578365
"[22, 25)",Male,Multiracial or Other,0,55,0.003832928476045438
"[22, 25)",Male,Multiracial or Other,0,56,0.0008362753038644592
"[22, 25)",Male,Multiracial or Other,1,1,0.00022807508287212526
"[22, 25)",Male,Multiracial or Other,1,2,0.0003032109288865291
"[22, 25)",Male,Multiracial or Other,1,4,0.0007283005177958834
"[22, 25)",Male,Multiracial or Other,1,5,0.001412715722194008
"[22, 25)",Male,Multiracial or Other,1,6,0.0008391370824708394
"[22, 25)",Male,Multiracial or Other,1,8,0.001319649885147185
"[22, 25)",Male,Multiracial or Other,1,9,0.0004002325131845019
"[22, 25)",Male,Multiracial or Other,1,10,0.0009276331101689799
"[22, 25)",Male,Multiracial or Other,1,11,0.0016819469594577326
"[22, 25)",Male,Multiracial or Other,1,12,0.0006912875050352187
"[22, 25)",Male,Multiracial or Other,1,13,0.00047168861437267307
"[22, 25)",Male,Multiracial or Other,1,15,0.0007878368705912198
"[22, 25)",Male,Multiracial or Other,1,16,0.0005314646790914321
"[22, 25)",Male,Multiracial or Other,1,17,0.0007263366006976395
"[22, 25)",Male,Multiracial or Other,1,18,0.00041870346742875497
"[22, 25)",Male,Multiracial or Other,1,19,0.0002625772062265716
"[22, 25)",Male,Multiracial or Other,1,20,0.0002612043770256749
"[22, 25)",Male,Multiracial or Other,1,21,0.0012768269888947196
"[22, 25)",Male,Multiracial or Other,1,22,0.00024239863880129247
"[22, 25)",Male,Multiracial or Other,1,23,0.0002425836759301485
"[22, 25)",Male,Multiracial or Other,1,24,0.0016692538588306352
"[22, 25)",Male,Multiracial or Other,1,25,0.0007717961332393959
"[22, 25)",Male,Multiracial or Other,1,26,0.00031973142458709147
"[22, 25)",Male,Multiracial or Other,1,27,0.0013347757477596399
"[22, 25)",Male,Multiracial or Other,1,28,0.0001499298353541859
"[22, 25)",Male,Multiracial or Other,1,29,0.00029898497011512985
"[22, 25)",Male,Multiracial or Other,1,30,0.0002463446631538717
"[22, 25)",Male,Multiracial or Other,1,31,0.0013994811207527686
"[22, 25)",Male,Multiracial or Other,1,32,0.0005009473091608619
"[22, 25)",Male,Multiracial or Other,1,33,0.0004898183922634689
"[22, 25)",Male,Multiracial or Other,1,34,0.0006055150103036262
"[22, 25)",Male,Multiracial or Other,1,35,0.0005752158174729085
"[22, 25)",Male,Multiracial or Other,1,36,0.0006370868571973101
"[22, 25)",Male,Multiracial or Other,1,37,0.0005795751453738905
"[22, 25)",Male,Multiracial or Other,1,38,0.0002850938535901565
"[22, 25)",Male,Multiracial or Other,1,39,0.0004042958537993006
"[22, 25)",Male,Multiracial or Other,1,40,0.0006694322013693331
"[22, 25)",Male,Multiracial or Other,1,41,0.0003827466907968998
"[22, 25)",Male,Multiracial or Other,1,42,0.0004196068636396514
"[22, 25)",Male,Multiracial or Other,1,44,0.0004979349137513574
"[22, 25)",Male,Multiracial or Other,1,45,0.0003662519578968434
"[22, 25)",Male,Multiracial or Other,1,46,0.0002090688259661148
"[22, 25)",Male,Multiracial or Other,1,47,0.00025549570811134826
"[22, 25)",Male,Multiracial or Other,1,48,0.0006335758328239944
"[22, 25)",Male,Multiracial or Other,1,49,0.0014892291741231626
"[22, 25)",Male,Multiracial or Other,1,50,0.0012842799309347051
"[22, 25)",Male,Multiracial or Other,1,51,0.0006275700758565462
"[22, 25)",Male,Multiracial or Other,1,53,0.0006973545708211855
"[22, 25)",Male,Multiracial or Other,1,54,0.00024884289529625373
"[22, 25)",Male,Multiracial or Other,1,55,0.0006307609710755117
"[22, 25)",Male,Multiracial or Other,1,56,0.00024207969322392238
"[22, 25)",Male,NHOPI,0,1,0.006968960865537161
"[22, 25)",Male,NHOPI,0,2,0.14509376522048364
"[22, 25)",Male,NHOPI,0,4,0.004088457041115134
"[22, 25)",Male,NHOPI,0,5,0.0016307368425356955
"[22, 25)",Male,NHOPI,0,6,0.009168618331459434
"[22, 25)",Male,NHOPI,0,8,0.008571821864610706
"[22, 25)",Male,NHOPI,0,9,0.023415708508204857
"[22, 25)",Male,NHOPI,0,10,0.0008362753038644592
"[22, 25)",Male,NHOPI,0,11,0.0008362753038644592
"[22, 25)",Male,NHOPI,0,12,0.013608479944703473
"[22, 25)",Male,NHOPI,0,13,0.006481133604949558
"[22, 25)",Male,NHOPI,0,15,0.006221072382406343
"[22, 25)",Male,NHOPI,0,16,0.014455615966799937
"[22, 25)",Male,NHOPI,0,17,0.008780890690576823
"[22, 25)",Male,NHOPI,0,18,0.0034844804327685804
"[22, 25)",Male,NHOPI,0,19,0.001951309042350405
"[22, 25)",Male,NHOPI,0,20,0.0016725506077289183
"[22, 25)",Male,NHOPI,0,21,0.0011150337384859459
"[22, 25)",Male,NHOPI,0,22,0.007108340082847903
"[22, 25)",Male,NHOPI,0,23,0.005853927127051214
"[22, 25)",Male,NHOPI,0,24,0.005017651823186755
"[22, 25)",Male,NHOPI,0,25,0.009366283403281944
"[22, 25)",Male,NHOPI,0,26,0.004539780220978493
"[22, 25)",Male,NHOPI,0,27,0.0043486315800951875
"[22, 25)",Male,NHOPI,0,28,0.006690202430915674
"[22, 25)",Male,NHOPI,0,29,0.0038012513812020875
"[22, 25)",Male,NHOPI,0,30,0.003345101215457837
"[22, 25)",Male,NHOPI,0,31,0.01087157895023797
"[22, 25)",Male,NHOPI,0,32,0.008083994604023106
"[22, 25)",Male,NHOPI,0,33,0.0008362753038644592
"[22, 25)",Male,NHOPI,0,34,0.007944615386712362
"[22, 25)",Male,NHOPI,0,35,0.008362753038644592
"[22, 25)",Male,NHOPI,0,36,0.005054011619006949
"[22, 25)",Male,NHOPI,0,37,0.003822972817666099
"[22, 25)",Male,NHOPI,0,38,0.0016725506077289185
"[22, 25)",Male,NHOPI,0,39,0.00961716599444128
"[22, 25)",Male,NHOPI,0,40,0.001170785425410243
"[22, 25)",Male,NHOPI,0,41,0.0015331713904181753
"[22, 25)",Male,NHOPI,0,42,0.016725506077289183
"[22, 25)",Male,NHOPI,0,44,0.0016725506077289185
"[22, 25)",Male,NHOPI,0,45,0.06606574900529227
"[22, 25)",Male,NHOPI,0,46,0.0008362753038644592
"[22, 25)",Male,NHOPI,0,47,0.003106165414353705
"[22, 25)",Male,NHOPI,0,48,0.005405922499980968
"[22, 25)",Male,NHOPI,0,49,0.010941268558893344
"[22, 25)",Male,NHOPI,0,50,0.0008362753038644592
"[22, 25)",Male,NHOPI,0,51,0.005761007648844052
"[22, 25)",Male,NHOPI,0,53,0.009970974776845474
"[22, 25)",Male,NHOPI,0,54,0.003345101215457837
"[22, 25)",Male,NHOPI,0,55,0.005296410257808242
"[22, 25)",Male,NHOPI,0,56,0.0016725506077289185
"[22, 25)",Male,NHOPI,1,1,0.00048415938644784476
"[22, 25)",Male,NHOPI,1,2,0.0002306966355488164
"[22, 25)",Male,NHOPI,1,4,0.001651643725132307
"[22, 25)",Male,NHOPI,1,5,0.00047787160220826236
"[22, 25)",Male,NHOPI,1,6,0.0011727078973731496
"[22, 25)",Male,NHOPI,1,8,0.0005395324541061027
"[22, 25)",Male,NHOPI,1,9,0.0014634817817628038
"[22, 25)",Male,NHOPI,1,10,0.00033451012154578374
"[22, 25)",Male,NHOPI,1,11,0.005017651823186755
"[22, 25)",Male,NHOPI,1,12,0.00162407087996866
"[22, 25)",Male,NHOPI,1,13,0.0009998943850553317
"[22, 25)",Male,NHOPI,1,15,0.0015693977068117163
"[22, 25)",Male,NHOPI,1,16,0.00037167791282864855
"[22, 25)",Male,NHOPI,1,17,0.0017675818922589708
"[22, 25)",Male,NHOPI,1,18,0.0008362753038644592
"[22, 25)",Male,NHOPI,1,19,0.0004427339843988314
"[22, 25)",Male,NHOPI,1,20,0.000390261808470081
"[22, 25)",Male,NHOPI,1,21,0.0009123003314885008
"[22, 25)",Male,NHOPI,1,22,0.0013141469060727214
"[22, 25)",Male,NHOPI,1,23,0.0008362753038644592
"[22, 25)",Male,NHOPI,1,24,0.001194679005520656
"[22, 25)",Male,NHOPI,1,25,0.0015471093121492494
"[22, 25)",Male,NHOPI,1,26,0.0011271536704260102
"[22, 25)",Male,NHOPI,1,27,0.001056347752249843
"[22, 25)",Male,NHOPI,1,28,0.0003345101215457837
"[22, 25)",Male,NHOPI,1,29,0.0002883707944360204
"[22, 25)",Male,NHOPI,1,30,0.0004181376519322296
"[22, 25)",Male,NHOPI,1,31,0.002090688259661148
"[22, 25)",Male,NHOPI,1,32,0.0056149913259470816
"[22, 25)",Male,NHOPI,1,33,0.005853927127051214
"[22, 25)",Male,NHOPI,1,34,0.0029049563186870687
"[22, 25)",Male,NHOPI,1,35,0.00018583895641432428
"[22, 25)",Male,NHOPI,1,36,0.0013623194466179096
"[22, 25)",Male,NHOPI,1,37,0.0006544763247634898
"[22, 25)",Male,NHOPI,1,38,0.00011946790055206559
"[22, 25)",Male,NHOPI,1,39,0.0006212330828707411
"[22, 25)",Male,NHOPI,1,40,0.0007168074033123937
"[22, 25)",Male,NHOPI,1,41,0.0009291947820716214
"[22, 25)",Male,NHOPI,1,42,0.0006806892008199086
"[22, 25)",Male,NHOPI,1,44,0.005017651823186755
"[22, 25)",Male,NHOPI,1,45,0.000796452670347104
"[22, 25)",Male,NHOPI,1,46,0.0007168074033123934
"[22, 25)",Male,NHOPI,1,47,0.000696896086553716
"[22, 25)",Male,NHOPI,1,48,0.0016377058034012328
"[22, 25)",Male,NHOPI,1,49,0.003486842792384017
"[22, 25)",Male,NHOPI,1,50,0.0008362753038644592
"[22, 25)",Male,NHOPI,1,51,0.0023120552518605636
"[22, 25)",Male,NHOPI,1,53,0.0008210702983396509
"[22, 25)",Male,NHOPI,1,54,0.00011946790055206559
"[22, 25)",Male,NHOPI,1,55,0.0008960092541404918
"[22, 25)",Male,NHOPI,1,56,0.0016725506077289185
"[22, 25)",Male,White,0,1,0.0035045300450154758
"[22, 25)",Male,White,0,2,0.029493097939617602
"[22, 25)",Male,White,0,4,0.006449202986712813
"[22, 25)",Male,White,0,5,0.002791154612452216
"[22, 25)",Male,White,0,6,0.005574049351635632
"[22, 25)",Male,White,0,8,0.006032235068646233
"[22, 25)",Male,White,0,9,0.0057324787959900135
"[22, 25)",Male,White,0,10,0.003386556790879416
"[22, 25)",Male,White,0,11,0.00451959774565107
"[22, 25)",Male,White,0,12,0.005903806407053612
"[22, 25)",Male,White,0,13,0.004719123235051778
"[22, 25)",Male,White,0,15,0.008403488551454329
"[22, 25)",Male,White,0,16,0.007293977325662178
"[22, 25)",Male,White,0,17,0.0034094594731087164
"[22, 25)",Male,White,0,18,0.004474180627251567
"[22, 25)",Male,White,0,19,0.0024342959380327643
"[22, 25)",Male,White,0,20,0.003555923210473408
"[22, 25)",Male,White,0,21,0.0024123837074831707
"[22, 25)",Male,White,0,22,0.004886216549073742
"[22, 25)",Male,White,0,23,0.003489685255626304
"[22, 25)",Male,White,0,24,0.0051681889926902215
"[22, 25)",Male,White,0,25,0.006503843470314712
"[22, 25)",Male,White,0,26,0.003208662452765766
"[22, 25)",Male,White,0,27,0.004623378728612866
"[22, 25)",Male,White,0,28,0.002493123581325454
"[22, 25)",Male,White,0,29,0.0036970539520238418
"[22, 25)",Male,White,0,30,0.0038983386907998005
"[22, 25)",Male,White,0,31,0.006311595975580629
"[22, 25)",Male,White,0,32,0.007280364079440339
"[22, 25)",Male,White,0,33,0.00398522703574897
"[22, 25)",Male,White,0,34,0.004322250752408627
"[22, 25)",Male,White,0,35,0.0031854996159106945
"[22, 25)",Male,White,0,36,0.005056747250652569
"[22, 25)",Male,White,0,37,0.003952311425481235
"[22, 25)",Male,White,0,38,0.0027042529656899515
"[22, 25)",Male,White,0,39,0.003548832463348784
"[22, 25)",Male,White,0,40,0.006230793514827944
"[22, 25)",Male,White,0,41,0.005809260184893741
"[22, 25)",Male,White,0,42,0.0036667390282513006
"[22, 25)",Male,White,0,44,0.0054472785972775875
"[22, 25)",Male,White,0,45,0.0037741551594344214
"[22, 25)",Male,White,0,46,0.0040022943892211275
"[22, 25)",Male,White,0,47,0.002116016671038361
"[22, 25)",Male,White,0,48,0.004710245353698491
"[22, 25)",Male,White,0,49,0.004700705616273278
"[22, 25)",Male,White,0,50,0.009421550146054706
"[22, 25)",Male,White,0,51,0.005178238629031298
"[22, 25)",Male,White,0,53,0.005721927965396836
"[22, 25)",Male,White,0,54,0.001979813002770366
"[22, 25)",Male,White,0,55,0.00466146802239273
"[22, 25)",Male,White,0,56,0.002215555822604553
"[22, 25)",Male,White,1,1,0.00015621084149270727
"[22, 25)",Male,White,1,2,0.0002681724245287842
"[22, 25)",Male,White,1,4,0.0003908462419771399
"[22, 25)",Male,White,1,5,0.00014233474284104034
"[22, 25)",Male,White,1,6,0.00038991321410629
"[22, 25)",Male,White,1,8,0.00034310650122737024
"[22, 25)",Male,White,1,9,0.00033595338460759485
"[22, 25)",Male,White,1,10,0.00017214538882209698
"[22, 25)",Male,White,1,11,0.0007977168847331125
"[22, 25)",Male,White,1,12,0.00044969319327389426
"[22, 25)",Male,White,1,13,0.000275743493495955
"[22, 25)",Male,White,1,15,0.0004936050307585483
"[22, 25)",Male,White,1,16,0.00034443894801295457
"[22, 25)",Male,White,1,17,0.00023920764323141511
"[22, 25)",Male,White,1,18,0.000158087012819525
"[22, 25)",Male,White,1,19,0.00015082523465969195
"[22, 25)",Male,White,1,20,0.00021841839131548656
"[22, 25)",Male,White,1,21,0.0001672600640271516
"[22, 25)",Male,White,1,22,0.000137063929500993
"[22, 25)",Male,White,1,23,0.00028202317758376606
"[22, 25)",Male,White,1,24,0.0003718677536315397
"[22, 25)",Male,White,1,25,0.00035859344189359223
"[22, 25)",Male,White,1,26,0.00021572309672402752
"[22, 25)",Male,White,1,27,0.0003388349628498058
"[22, 25)",Male,White,1,28,0.00011527252722228024
"[22, 25)",Male,White,1,29,0.000199685707199495
"[22, 25)",Male,White,1,30,0.00022801456155670743
"[22, 25)",Male,White,1,31,0.00035451459009128275
"[22, 25)",Male,White,1,32,0.00038924294836893594
"[22, 25)",Male,White,1,33,0.00017831241258209918
"[22, 25)",Male,White,1,34,0.00036762395094651817
"[22, 25)",Male,White,1,35,0.00031992843135962855
"[22, 25)",Male,White,1,36,0.00033749306432940765
"[22, 25)",Male,White,1,37,0.00020245596310007122
"[22, 25)",Male,White,1,38,0.0003807152206978342
"[22, 25)",Male,White,1,39,0.00013530258085435446
"[22, 25)",Male,White,1,40,0.00015166325114629898
"[22, 25)",Male,White,1,41,0.0003964052937354881
"[22, 25)",Male,White,1,42,0.0001742431342113408
"[22, 25)",Male,White,1,44,0.00027826815406151065
"[22, 25)",Male,White,1,45,0.00020940687150890373
"[22, 25)",Male,White,1,46,0.00015554231650890095
"[22, 25)",Male,White,1,47,0.0001762951183145166
"[22, 25)",Male,White,1,48,0.0003154760193826641
"[22, 25)",Male,White,1,49,0.0008296304417265572
"[22, 25)",Male,White,1,50,0.0002565264034883544
"[22, 25)",Male,White,1,51,0.0003560703773039176
"[22, 25)",Male,White,1,53,0.00038573136176486947
"[22, 25)",Male,White,1,54,0.00013753489255742307
"[22, 25)",Male,White,1,55,0.0002037540395565434
"[22, 25)",Male,White,1,56,0.00031919567547054054
"[25, 30)",Female,AIAN,0,1,0.0008362753038644592
"[25, 30)",Female,AIAN,0,2,0.00390261808470081
"[25, 30)",Female,AIAN,0,4,0.000597339502760328
"[25, 30)",Female,AIAN,0,5,0.0
"[25, 30)",Female,AIAN,0,6,0.01069237709940987
"[25, 30)",Female,AIAN,0,8,0.0025088259115933773
"[25, 30)",Female,AIAN,0,9,0.0008362753038644592
"[25, 30)",Female,AIAN,0,10,0.0008362753038644592
"[25, 30)",Female,AIAN,0,11,0.0008362753038644592
"[25, 30)",Female,AIAN,0,12,0.0015680161947458607
"[25, 30)",Female,AIAN,0,13,0.0008362753038644592
"[25, 30)",Female,AIAN,0,15,0.0016725506077289185
"[25, 30)",Female,AIAN,0,16,0.0008362753038644592
"[25, 30)",Female,AIAN,0,17,0.0009408097168475166
"[25, 30)",Female,AIAN,0,18,0.0
"[25, 30)",Female,AIAN,0,19,0.0008362753038644592
"[25, 30)",Female,AIAN,0,20,0.0008362753038644592
"[25, 30)",Female,AIAN,0,21,0.0025088259115933773
"[25, 30)",Female,AIAN,0,22,0.0
"[25, 30)",Female,AIAN,0,23,0.0008362753038644592
"[25, 30)",Female,AIAN,0,24,0.0005575168692429729
"[25, 30)",Female,AIAN,0,25,0.001951309042350405
"[25, 30)",Female,AIAN,0,26,0.0008362753038644591
"[25, 30)",Female,AIAN,0,27,0.0008362753038644592
"[25, 30)",Female,AIAN,0,28,0.0
"[25, 30)",Female,AIAN,0,29,0.0008362753038644592
"[25, 30)",Female,AIAN,0,30,0.0
"[25, 30)",Female,AIAN,0,31,0.0008362753038644592
"[25, 30)",Female,AIAN,0,32,0.0008362753038644592
"[25, 30)",Female,AIAN,0,33,0.0008362753038644592
"[25, 30)",Female,AIAN,0,34,0.002090688259661148
"[25, 30)",Female,AIAN,0,35,0.0008362753038644592
"[25, 30)",Female,AIAN,0,36,0.0008362753038644591
"[25, 30)",Female,AIAN,0,37,0.004181376519322296
"[25, 30)",Female,AIAN,0,38,0.0008362753038644592
"[25, 30)",Female,AIAN,0,39,0.0012544129557966886
"[25, 30)",Female,AIAN,0,40,0.0
"[25, 30)",Female,AIAN,0,41,0.0008362753038644592
"[25, 30)",Female,AIAN,0,42,0.002090688259661148
"[25, 30)",Female,AIAN,0,44,0.0008362753038644592
"[25, 30)",Female,AIAN,0,45,0.0008362753038644592
"[25, 30)",Female,AIAN,0,46,0.0008362753038644592
"[25, 30)",Female,AIAN,0,47,0.0016725506077289185
"[25, 30)",Female,AIAN,0,48,0.0010643503867365845
"[25, 30)",Female,AIAN,0,49,0.00033451012154578374
"[25, 30)",Female,AIAN,0,50,0.0008362753038644592
"[25, 30)",Female,AIAN,0,51,0.003345101215457837
"[25, 30)",Female,AIAN,0,53,0.0012544129557966886
"[25, 30)",Female,AIAN,0,54,0.0008362753038644592
"[25, 30)",Female,AIAN,0,55,0.0025088259115933773
"[25, 30)",Female,AIAN,0,56,0.0008362753038644592
"[25, 30)",Female,AIAN,1,1,0.0001354530421752293
"[25, 30)",Female,AIAN,1,2,2.05220933463671e-05
"[25, 30)",Female,AIAN,1,4,0.00016177418668836792
"[25, 30)",Female,AIAN,1,5,0.0001471844534801448
"[25, 30)",Female,AIAN,1,6,0.000380590597473009
"[25, 30)",Female,AIAN,1,8,0.00015452913223582397
"[25, 30)",Female,AIAN,1,9,0.0003225633314905771
"[25, 30)",Female,AIAN,1,10,0.00027875843462148636
"[25, 30)",Female,AIAN,1,11,0.0004561501657442504
"[25, 30)",Female,AIAN,1,12,0.0006938439869045756
"[25, 30)",Female,AIAN,1,13,0.00022476964688847125
"[25, 30)",Female,AIAN,1,15,0.0002150422209937181
"[25, 30)",Female,AIAN,1,16,0.00013032861878407154
"[25, 30)",Female,AIAN,1,17,0.0009805737876685228
"[25, 30)",Female,AIAN,1,18,0.0002365778820142878
"[25, 30)",Female,AIAN,1,19,0.00015530827071768527
"[25, 30)",Female,AIAN,1,20,0.00016185973623183083
"[25, 30)",Female,AIAN,1,21,0.0003809698606493648
"[25, 30)",Female,AIAN,1,22,0.0019820810773410885
"[25, 30)",Female,AIAN,1,23,2.4596332466601744e-05
"[25, 30)",Female,AIAN,1,24,0.0005118581601239364
"[25, 30)",Female,AIAN,1,25,0.0003194107063371198
"[25, 30)",Female,AIAN,1,26,0.0004091775593908247
"[25, 30)",Female,AIAN,1,27,0.0006308743520381008
"[25, 30)",Female,AIAN,1,28,7.805236169401619e-05
"[25, 30)",Female,AIAN,1,29,0.0004395806084415747
"[25, 30)",Female,AIAN,1,30,0.0031726733177538245
"[25, 30)",Female,AIAN,1,31,0.00016505433628903797
"[25, 30)",Female,AIAN,1,32,0.0005951869279756061
"[25, 30)",Female,AIAN,1,33,0.00019114864088330498
"[25, 30)",Female,AIAN,1,34,0.0004014121458549404
"[25, 30)",Female,AIAN,1,35,0.00019476770106289525
"[25, 30)",Female,AIAN,1,36,0.0007480528542260108
"[25, 30)",Female,AIAN,1,37,0.00018429351810734447
"[25, 30)",Female,AIAN,1,38,1.3274211172451733e-05
"[25, 30)",Female,AIAN,1,39,0.00020209986510057764
"[25, 30)",Female,AIAN,1,40,0.00019305504355168898
"[25, 30)",Female,AIAN,1,41,0.00017383250698306172
"[25, 30)",Female,AIAN,1,42,0.0006272064778983444
"[25, 30)",Female,AIAN,1,44,0.00021815877492116324
"[25, 30)",Female,AIAN,1,45,0.00018732566806563882
"[25, 30)",Female,AIAN,1,46,4.143706460589663e-05
"[25, 30)",Female,AIAN,1,47,0.00018693212674617324
"[25, 30)",Female,AIAN,1,48,0.0003155755863639469
"[25, 30)",Female,AIAN,1,49,0.00018512964742037645
"[25, 30)",Female,AIAN,1,50,0.0002280750828721252
"[25, 30)",Female,AIAN,1,51,0.00033772656502218545
"[25, 30)",Female,AIAN,1,53,0.0002345650242546654
"[25, 30)",Female,AIAN,1,54,0.0002439136302938006
"[25, 30)",Female,AIAN,1,55,0.00018308985942594666
"[25, 30)",Female,AIAN,1,56,5.017651823186755e-05
"[25, 30)",Female,Asian,0,1,0.005301156918459691
"[25, 30)",Female,Asian,0,2,0.012083426995358923
"[25, 30)",Female,Asian,0,4,0.007223129726783132
"[25, 30)",Female,Asian,0,5,0.006319881006819976
"[25, 30)",Female,Asian,0,6,0.008291572544566141
"[25, 30)",Female,Asian,0,8,0.008797441972632472
"[25, 30)",Female,Asian,0,9,0.009671849782474689
"[25, 30)",Female,Asian,0,10,0.005557942047593569
"[25, 30)",Female,Asian,0,11,0.012027159370123403
"[25, 30)",Female,Asian,0,12,0.010789885592800206
"[25, 30)",Female,Asian,0,13,0.0071663452062197385
"[25, 30)",Female,Asian,0,15,0.009627656903271121
